AreaCode,StoreName,StoreID
700029,RIYAN PROV STORE,S00836352
700029,SAMEER PROV. STORE.,S00836357
700029,PAUL GEN. STORE.,S00836360
700029,FAROZ GEN. STORE.,S00836361
700029,COOL JOINT.,S00836362
700029,SOFI PROV. STORE.,S00836368
700029,JAVEED PROV. STORE.,S00836369
700029,ALTAF PROV. STORE,S00836371
700029,"MUSHTAQ GEN. STORE,",S00836373
700029,"MUNEER PROV. STORE,",S00836378
700029,"MAJID TELECOM,",S00836379
700029,"FRIENDS SOFTY,",S00836385
700029,RAMZAN PROV STORE,S00836416
700029,"SYED MANSOORN PROV. STORE,",S00836418
700029,"MAQBOOL PROV. STORE,",S00836421
700029,SHEIKH PROV. STORE.,S00836426
700029,"AL HAMZA DEP STORE,(1)",S00841426
700029,FIRDOUS PROV. STORELAL,S00841432
700029,"KHAN BROTHERS,-1",S00841441
700029,"LUCKY PROV STORE,-1",S00841442
700029,"NIYAZ  PROV. STORE,-1",S00841463
700029,"PARADICE TELICOM,-1",S00841474
700029,"PARVAIZ PROV. STORE,-2",S00841476
700029,PAUL  GEN. STORE1,S00841485
700029,"PEARL  PROV. STORE,-1",S00841487
700029,POPULAR PROV. STORE..2,S00841496
700029,QAMAR BIN HASHIM1,S00841500
700029,"QAYOOM M/S,-1",S00841502
700029,"QUALITY BAKERY,-1",S00841504
700029,"R P  PROV. STORE,-1",S00841505
700029,"R.S TRADERS,-1",S00841508
700029,RAFIQ PROV. STORE5,S00841515
700029,RAFIQUE PROV. STORE4,S00841521
700029,RAJA HILAL PROV. STORE1,S00841704
700029,SARA PROV STORE1,S00841757
700029,SAJAD  PROV. STORE2,S00841760
700029,SAJAD  PROV. STORE3,S00841761
700029,D LOVEN,S00841879
700029,BHAGWAN PROV. STORENR,S00841905
700029,SHAFAT PROV. STORE..2,S00841911
700029,SHAH PROV. STORE13,S00841929
700029,SHAHEEN TEL..2,S00841945
700029,SHAKEEL PROV. STORE2,S00842038
700029,SHAKEEL PROV. STORE..4,S00842040
700029,"SHAKKEL PROV. STORE,-3",S00842041
700029,"SHALIMAR BAKERY,-1",S00842042
700029,"SHALLA  GEN. STORE,-1",S00842045
700029,ALTAF PROV. STORE,S00842048
700029,"SHEEZAN TELICOM,-1",S00842049
700029,"SHOWKAT  PROV. STORE,-2",S00842070
700029,"SIDIQ & SONS,-1",S00842079
700029,"SNOW LINE,-1",S00842084
700029,AASIM SOFI GEN. STORE,S00842093
700029,SOFI PROV. STORE5,S00842101
700029,ABDUL RASHID GEN. STORE,S00842104
700029,YAKOOB PROV. STORE,S00842108
700029,AJAZ PROV. STORE,S00842111
700029,SAHIL TELECOM,S00842126
700029,"T A J  PROV. STORE,-1",S00842131
700029,"NAZIR PROV. STORE,",S00842137
700029,"TARIQ PROV. STORE,-1",S00842144
700029,TARIQ PROV. STORE3,S00842146
700029,"THAKUR PROV. STORE,-1",S00842165
700029,THE CAFE PROV STORE-1,S00842168
700029,"TRF BROS,-1",S00842174
700029,"TRF SONS,-1",S00842175
700029,"UMER  PROV. STORE,-1",S00842177
700029,"UMER  PROV. STORE,-2",S00842178
700029,WAJID PROV. STORE1,S00842184
700029,"WANI  PROV. STORE,-3",S00842186
700029,WANI COLD DRINKS2,S00842189
700029,WANI PROV. STORE10,S00842202
700029,M A PAREY,S00854934
700029,SIRAJ AHMED,S00854935
700029,PARRAY G S,S00854936
700029,SHAH PRO STORE,S00854937
700029,DAR G S,S00854940
700029,MIR G S,S00854943
700029,AFZAL P S,S00854945
700029,TITANIC PRO STORE,S00854948
700029,ROSHNI PRO STORE,S00854949
700029,ABDUL AHAD PRO STORE,S00854951
700029,G H SON'S,S00854952
700029,TAJ PRO STORE,S00854953
700029,QAYOOM P S,S00854965
700029,MANZOOR P S,S00854966
700029,RATHER G S,S00854968
700029,SAMEER P S,S00854969
700029,SHABIR P S,S00854972
700029,KHAN G S,S00854974
700029,COFFE CORNER,S00854975
700029,HOME NEED,S00855119
700029,ADIL G S,S00855123
700029,WANI RESTRA ,S00855124
710006,GANDHI STORE,S00884238
710006,SNEHA VARIETY STORE1,S00855441
700029,ASIAN BAKERY,S00868049
700029,IKHRAJ P S,S00868054
700029,Sajid Prov Store,S00909120
700029,A4 Gen Store,S00909122
700029,Lone Talecome,S00909133
700029,M. Sadiq,S00909134
700029,Bhat Prov Store,S00909136
700029,Khan Utility,S00909137
700029,IRFAN PROV STORE,S00909141
700029,M.S.Prov Store,S00909148
700029,Gilfishan Bakery,S00909150
700029,Akhoon Pro Store,S00909153
700029,Bhat Zaman,S00909156
700029,Shining Star Bakery,S00909157
700029,Dar Prov Store,S00909160
700029,Bilal Fruit Shop,S00909167
700029,Ice Berg,S00909168
700029,Abdul Rashid Prov Store,S00909169
700029,Mohsin Prov Store,S00909170
700029,NOOR BAKERS,S00909171
710006,Jay Ghosh,S00931790
710006,Sumita Stores,S00931791
710006,Babu Bhandar,S00931792
710006,Nity Stores,S00931793
710006,Sree Dam Stores,S00931794
710006,Kartiki Stores,S00931795
710006,Saha Stores,S00931796
710006,Mani V.Stores,S00931797
710006,Pronab V.Stores,S00931798
710006,Munna Paul,S00931799
710006,Dulla Guho,S00931800
710006,Pradip Stores,S00931801
710006,Dhana Stores,S00931802
710006,Chakroborty Stores,S00931803
710006,Roy Stores,S00931804
710006,Sarkar Pan Ghar,S00931805
710006,Babun Shop,S00931806
710006,Uttam Stores,S00931807
710006,Barishal,S00931808
710006,C.R.Paul,S00931809
710006,Jayanto Stores,S00931810
710006,Basak Stores,S00931811
710006,Sanjukta Stores,S00931812
710006,Chottka Ghose,S00931813
710006,Uma Sarkar,S00931814
710006,Bablu Stores,S00931815
710006,Bijay Stores,S00931816
710006,Sorav Stores,S00931817
710006,Maa Kali Stores,S00931818
710006,Indrani Stores,S00931819
710006,Sisir Stores,S00931820
710006,Nary Stores,S00931821
710006,Vaskar Stores,S00931822
710006,Partho Ghose,S00931823
710006,Yadav M.B,S00931824
710006,Uttam Stores,S00931825
710006,Ghose Stores,S00931826
710006,Bharti Stores,S00931827
710006,Mithu Ghose,S00931828
710006,Maa Sadhana,S00931829
710006,Bimla Stores,S00931830
710006,Sadhana Bhandar,S00931831
710006,Kutti Das,S00931832
710006,Maa Comunication,S00931833
710006,Dipali Stores,S00931834
710006,Sounav Stores,S00931835
710006,MahaMaya,S00931836
710006,Dykhi Ram Stores,S00931837
710006,Mahesh Stores,S00931838
710006,Purnima Stores,S00931839
710006,Maa Asha Pan Bhog,S00931840
710006,Sandha Stores,S00931841
710006,Dibakar Rai,S00931842
710006,Pardip Stores,S00931843
710006,Goutam Stores,S00931844
710006,Son Pan Ghar,S00931845
710006,Nil Kamul,S00931846
710006,Soham,S00931847
710006,Rekha Stores,S00931848
710006,Rekha Stores 2,S00931849
710006,Rakhal Stores,S00931850
710006,Swadesi E.P,S00931851
710006,Nitya S.Stores,S00931852
710006,Pradip Stores,S00931853
710006,Radha Stores,S00931854
710006,S.S.Stores,S00931855
710006,Rinku Pan Ghar,S00931856
710006,Pawan Pan Ghar,S00931858
710006,Balajee Bhog,S00931859
710006,Manik Sarkar,S00931860
710006,Rajesh Stores,S00931861
710006,Sham Pan Bhog,S00931862
710006,Ganpati Food,S00931863
710006,Sambayika,S00931864
710006,Kalika Pan Ghar,S00931865
710006,Saheli Pan Ghar,S00931866
710006,B.L.Sarma,S00931867
710006,Rasoraj Sweets,S00931868
710006,Riddam Stores,S00931869
710006,Maa Kali Stores,S00931870
710006,Himul Parivour,S00931871
710006,Rinku Pan Bhog,S00931872
710006,Pinu Pan bhog,S00931873
710006,VMA Stores,S00931874
710006,Pandey Stores,S00931875
710006,N.Karmokar,S00931876
710006,Saha Stores,S00931877
710006,Binod Stores,S00931878
710006,Dharma Stores,S00931886
710006,Presention House,S00931887
710006,H.Saha,S00931888
710006,Siby Ghose,S00931889
710006,Siya Pan Ghar,S00931890
710006,Riya Rim,S00931891
710006,Soumen Stores,S00931892
710006,Debesh U.Das,S00931893
710006,Utoy Pan Ghar,S00931894
710006,Palash Stores,S00931895
710006,Spon Don,S00931896
710006,Roton Bhandhar,S00931897
710006,Sona Bhat,S00931899
710006,Ajit Stores,S00931900
710006,Bishu Stores,S00931901
710006,Tukuni S.V. Stores,S00931902
710006,S.S.Stores,S00931903
710006,Ramesh Stores,S00931904
710006,Raja Pan Bh,S00931905
710006,Babu Pan Bh,S00931906
710006,Roson Stores,S00931907
710006,Gosindo Bhog,S00931908
710006,Chakroborty Bh,S00931909
710006,BAPPA DAS,S00951449
710006,NITAI DUTTA,S00951450
710006,DAS STORES,S00951451
710006,M ALAI,S00951453
710006,DEBABRATA KUNDU,S00951454
710006,MAA RAKHAKALI VARITISH,S00951455
710006,PROTIMA STORES,S00951456
710006,USHA VARITISH,S00951457
710006,TEEN KORI GHOSH,S00951459
710006,A  DUTTA,S00951460
710006,GOUTAM SINGH,S00951462
710006,SANY,S00951463
710006,PRIYA VARITISH,S00951464
710006,HOQUE ENT,S00951465
710006,LAXMI NARAYAN STORES,S00951468
710006,MAA TARA,S00951470
710006,BAPI STORES,S00951471
710006,MAYA VARITISH,S00951472
710006,RATAN SARKAR,S00951473
710006,DULAL PAN GHAR,S00951474
710006,SUBHAS DAS,S00951476
710006,RATAN PAUL,S00951479
710006,SUBHUMAY VARITISH,S00951481
710006,SUBHAM VARITISH,S00951483
710006,SHIVU VARITISH,S00951484
710006,MONI MAHATO,S00951486
710006,GOPAL DAS,S00951487
710006,RATAN DAS,S00951488
710006,SHAMAL DAS,S00951489
710006,SANJIV DAS,S00951491
710006,PIJUSH SAHA,S00951492
710006,JOY MAA MANASHA VENDER,S00951494
710006,SHAKTI SAHA,S00951495
710006,CHANDA VARITISH,S00951496
710006,DEEP VARITISH,S00951498
710006,SOVA VARITISH,S00951499
710006,SUNIL PAUL,S00951501
710006,KANAN VARITISH,S00951502
710006,BOIBHOB,S00951504
710006,AJOY KUNDU,S00951505
710006,S BASAK,S00951506
710006,BINAPANY VANDER,S00951508
710006,SOVA VARITISH,S00951509
710006,SOVA BAKHARY,S00951510
710006,SANTOSH ROY,S00951511
710006,JOYDEV SAHA,S00951512
710006,CONGRACLUTION,S00951513
710006,RANJIT CHOWDHARY,S00951514
710006,HAMANTO SAHA,S00951515
710006,BABAN PAUL,S00951516
710006,Suntaliest,S00931004
710006,Nitay Kundu,S00931005
710006,Maa Tara,S00931006
710006,Kokan Kundu,S00931007
710006,Krishna Kundu,S00931008
710006,Shyamal Barman,S00931009
710006,Anadi Tradings,S00931010
710006,Gopal Das,S00931011
710006,Moulik Stores,S00931012
710006,Das Stores,S00931015
710006,Nayan Stores,S00931017
710006,Rakesh Chaki,S00931018
710006,Bholai Dutta,S00931019
710006,Sunil Das,S00931026
710006,SANTU PAUL,S00951517
710006,MAA BASUKI VARITISH,S00951518
710006,JOY MATAJI,S00951519
710006,ASIT DUTTA,S00951520
710006,DULAL DAS,S00951521
710006,LOOKNATH GIFT,S00951523
710006,SARADHA CHOICS,S00951524
710006,JOY GURU DIGITAL PAPER,S00951525
710006,MANIK DAS,S00951526
710006,ASHOK BISWAS,S00951527
710006,M B  DAS,S00951528
710006,JOY SAHA,S00951529
710006,SUBIR SAHA,S00951530
710006,PAYAL STORES,S00951531
710006,SWAPAN ROY,S00951532
710006,CHUMKI STORES,S00951533
710006,RATAN HALDHAR,S00951534
710006,BABAY SAHA,S00951536
710006,SAHA VARITISH,S00951537
710006,SWAPAN SAHA,S00951539
710006,BORMON COMMNICATION SENTER,S00951540
710006,AJIT ROY,S00951543
710006,MIHIR CHAKROBORTHY,S00951544
710006,NIRMAL STORES,S00951545
710006,HARU ROY CHOWDHARY,S00951546
710006,JANAKI CENTER,S00951547
710006,NAGRAJ PAN GHAR,S00951549
710006,MONAJ SAHA,S00951550
710006,MAYA VARIRISH,S00951551
710006,KARMOKAR VARITISH,S00951553
710006,KUNDU VARITISH,S00951554
710006,MAA JASADA VARITISH,S00951555
710006,TOTAN VARITISH,S00951556
710006,PROSANTA SAHA,S00951559
710006,GOUTAM DAS,S00951560
710006,GOPAL VARITISH,S00951561
710006,SANJOY SARKAR,S00951563
710006,SOM VARITISH,S00951564
710006,SHIL  ENT,S00951565
710006,MAA JHARA VARITISH,S00951566
710006,KUSHAL  DAS,S00951567
710006,SUMAN DAS,S00951568
710006,AJOY SAHA,S00951569
710006,GOPAL GHOSH,S00951570
710006,AROTI VARITISH,S00951571
710006,LITAN BASAK,S00951572
710006,MAHANTO VARITISH,S00951573
710006,DINASH CHOWDHARY,S00951574
710006,L K CHOWDHARY,S00951575
710006,PINTU HALDER,S00951576
710006,NEW LAXMI PANGHAR,S00951577
710006,MAA LAXMI VARITISH,S00951578
710006,JAYANTA SARKAR,S00951579
710006,BINOY GHOSH,S00951580
710006,NONIGOPAL DAS,S00951581
710006,KRISHNA DAS,S00951582
710006,NARAYAN KUNDU,S00951583
710006,MAA LAXMI VENDER,S00951584
710006,SARADHA BHANDER,S00951585
710006,JANATA AGANCY,S00951587
710006,GOPAL SARKAR,S00951588
710006,Bappy PanG,S00931027
710006,Suman Stores,S00931029
710006,S.Poundon,S00931031
710006,Maa Pan Gar,S00931032
710006,Rajesh Das,S00931034
710006,Soceity hotel,S00931036
710006,Sibu Hotel,S00931037
710006,Momo Ram,S00931038
710006,Gopinath Stores,S00931039
710006,Bappy Das,S00931041
710006,Gitom Roy,S00931042
710006,M.k Mondol,S00931044
710006,Nimay Pan,S00931045
710006,Tamal Paul,S00931050
710006,Rana Pal,S00931051
710006,Bhowmick Stores,S00931052
710006,Kau Brothers,S00931053
710006,Bhowmick Brothers,S00931054
710006,Bipul Sarma,S00931058
710006,Pitambar Bhan,S00931059
710006,Bap-2,S00931060
710006,Arun.P.Bho,S00931061
710006,Namita,S00931062
710006,Amit Stores,S00931063
710006,Mamu Pan Gar,S00931064
710006,Chando Variety,S00931066
710006,N-Stores,S00931067
710006,Ajay Pan Ghar,S00931069
710006,Dattu Stores,S00931071
710006,Banty Pan,S00931072
710006,S-Stores,S00931073
710006,Ashok Bormon,S00931074
710006,Pappu Pan Gar,S00931076
710006,Das Stores,S00931077
710006,Ratan Paul,S00931080
710006,Maa Bhanta,S00931081
710006,Bisuno Sweet,S00931082
710006,Dattu Stores,S00931085
710006,Rinto Saha,S00931087
710006,Monorama Saha,S00931088
710006,Hoobohoo,S00931089
710006,Maa Bhandar,S00931090
710006,Loknath Bhandhar,S00931091
710006,MillI Stores,S00931092
710006,Krishna Stores,S00931093
710006,Gopal Das,S00931094
710006,Goutom Roy,S00931095
710006,Dasa Stores,S00931096
710006,Nandi Inst,S00931097
710006,Aparupa Stores,S00931098
710006,Gosh Stores,S00931100
710006,Alok Stores,S00931103
710006,Mon Das,S00931105
710006,Suman Kundu,S00931108
710006,Prince Stores,S00931109
710006,Loknath Bhandhar,S00931110
710006,Bablu Saha,S00931111
710006,Bibhash Stores,S00931112
710006,Shyamal Barman,S00931114
710006,Saraswati Stores,S00931116
710006,JOYGURU STORES,S00951589
710006,S B KARMOKAR,S00951591
710006,GOUR SAHA,S00951592
710006,BAPI PAN GHAR,S00951594
710006,CHITRALEKHA VARAITIES,S00951595
710006,GANESH ADHIKARI,S00951598
710006,COLD CENTRE,S00951600
710006,SANJIB VARAITIES,S00951601
710006,SANJOY SAHA,S00951602
710006,MAHAMAYA STROES,S00951604
710006,NEMAI SAHA,S00951605
710006,SUBODH DAS,S00951606
710006,PAUL BROTHERS,S00951608
710006,RIYA VARAITISH,S00951611
710006,KUNDU STROES,S00951612
710006,PUJANITTYA PRAYAJONI,S00951613
710006,ANNAPURNA VENDER,S00951615
710006,NIKHIL MANI,S00951616
710006,SAHA STORES,S00951617
710006,SAMOR KUNDU,S00951618
710006,Aditya Bosu,S00931118
710006,Chondan Stores,S00931119
710006,Sapan Saha,S00931120
710006,Tapon Saha,S00931121
710006,Mahakal,S00931122
710006,Suresh Roy,S00931123
710006,Mama Pan Gar,S00931124
710006,Mukherjee Buth,S00931125
710006,Anaya Stores,S00931126
710006,Probhati Stores,S00931127
710006,Ashit Stores,S00931128
710006,P.C Sarkar,S00931129
710006,Ava Stores,S00931130
710006,Maa Kalish,S00931131
710006,Ashok Stores,S00931133
710006,Basak Stores,S00931134
710006,Ram Babu,S00931135
710006,Saha Stores,S00931136
710006,New Saha,S00931137
710006,Sibam Stores,S00931138
710006,Gopal Saha,S00931139
710006,Babu Pan Ghar,S00931140
710006,Uttam Stores,S00931143
710006,Varity Stores,S00931144
710006,Mamu Pan Gar,S00931145
710006,Sumesh Pan Ghar,S00931146
710006,Suman Nandi,S00931147
710006,Puja Stores,S00931288
710006,Das Stores,S00931289
710006,Priyanka Hotel,S00931290
710006,Maa Stores,S00931291
710006,Sunil Roy,S00931292
710006,Roy Stores,S00931293
710006,Dipak Roy,S00931295
710006,Bipul Das,S00931297
710006,Bipul Pan Gar,S00931298
710006,Sadhana Stores,S00931300
710006,Das Sweet,S00931301
710006,Ratan Roy,S00931303
710006,Biswajit Stores,S00931304
710006,Subhash Stores,S00931306
710006,Kali Da,S00931312
710006,Sree Stores,S00931319
710006,Naha Stores,S00931454
710006,Tupon Stores,S00931456
710006,Gouttom Stores,S00931457
710006,Nikhil Stores,S00931461
710006,Bappa Stores,S00931462
710006,Sarkar Stores,S00931463
710006,Rana Stores,S00931464
710006,D.Sarkar,S00931467
710006,Pradip Stores,S00931477
710006,Adhekare Agency,S00931478
710006,Depali Stores,S00931479
710006,Naru Basak,S00931480
710006,S.Basak,S00931481
710006,B.Basak,S00931482
710006,N.C Basak,S00931483
710006,Ganesh Bhandhar,S00931484
710006,Milzhil Stores,S00931485
710006,SWARASWAVA STORES,S00951619
710006,INDU VARITISH,S00951622
710006,SHIV PAN VENDER,S00951623
710006,ANITA VENDER,S00951625
710006,BREAK FAST CONFECTIONARY,S00951626
710006,SREHOLOTA VENDER,S00951630
710006,SANKIT VARITISH,S00951631
710006,ANIL PODDER,S00951632
710006,JAGANATH DAS,S00951633
710006,RAJAN STOERS,S00951634
710006,SANKAR STORES,S00951635
710006,RAJU CHOWDHARY,S00951638
710006,ANUP DAS,S00951639
710006,PROSANTO ROY,S00951640
710006,NARAYAN CH SAHA,S00951641
710006,MAHA LAXMI,S00951642
710006,KALU MALAKAR,S00951643
710006,BHAI BHAI STORES,S00951644
710006,RAJKUMAR DUTTA,S00951646
710006,NARAYAN ROY,S00951647
710006,Poritash Stores,S00931486
710006,Rojib Gosave,S00931487
710006,Sanjib Lama,S00931488
710006,Saha Stores,S00931489
710006,Kicu Kotha Stores,S00931490
710006,Suraj Lama,S00931491
710006,Rupa Thapa,S00931492
710006,Robi Saha,S00931493
710006,Sanjib Stores,S00931495
710006,G.P Stores,S00931496
710006,Prodip Stores,S00931497
710006,Om Sai Ram,S00931498
710006,Sarkar Stores,S00931499
710006,M.Banik,S00931500
710006,Subham Stores,S00931501
710006,Biju Pan Gar,S00931502
710006,Santi Gosh,S00931504
710006,Rahul Stores,S00931505
710006,Kirtik Stores,S00931506
710006,Anjali Stores,S00931507
710006,Talukdar Stores,S00931508
710006,Sarkar Stores,S00931509
710006,Nog Stores,S00931510
710006,Pintu Pan,S00931511
710006,Kor Stores,S00931598
710006,Nondo Stores,S00931599
710006,New Gift House,S00931600
710006,K.S Eell,S00931602
710006,Bubai Pan,S00931603
710006,Bikash Roy,S00931604
710006,Taposh Gosh,S00931605
710006,Raj Laxmi Stores,S00931606
710006,Babon Pan Gar,S00931610
710006,Chitra Stores,S00931612
710006,Provu Stores,S00931615
710006,Pintu Stores,S00931618
710006,Laxmi Mestano,S00931619
710006,Ronjon Saha,S00931620
710006,New Gomaya P/M,S00931621
710006,Jogomaya Stores,S00931622
710006,KRISHNA STORES,S00951650
710006,TUTUAL  DAS,S00951651
710006,SANKAR PAN GHAR,S00951652
710006,NEW SAHA AUDIO,S00951654
710006,DIPAK PAN GHAR,S00951655
710006,MATRI PAN GHAR,S00951656
710006,SANTI SAHA,S00951658
710006,PAPAY GHOSH,S00951659
710006,BHOMBAL PAN GHAR,S00951660
710006,CHANDANA STORES,S00951661
710006,PITU DAS,S00951662
710006,RABI SAHA,S00951663
710006,PRABIR ROY,S00951664
710006,ANIK STORES,S00951665
710006,SWAPAN GHOSH,S00951667
710006,BHOJA PAN GHAR,S00951668
710006,BICHITRA VARITISH,S00951671
710006,SUMITA VENDER,S00951674
710006,BIJAN SAHA,S00951675
710006,ARATI VENDER,S00951676
710006,C L DIST,S00951677
710006,BABU MONDAL,S00951682
710006,MAHAMAYA STORES,S00951686
710006,BHAGABATI STORES,S00951687
710006,SUBHASINI STORES,S00951688
710006,KAMALA PCO,S00951689
710006,PANCHMI DAS,S00951691
710006,KUNDU STORES,S00951692
710006,UDAYA DAS,S00951693
710006,XEROX,S00951694
710006,LAXMAN KUNDU,S00951695
710006,NIKHAL SAHA,S00951698
710006,MAYA STORES,S00951699
710006,HATIM ENT,S00951700
710006,BOLORAM SAHA,S00951701
710006,RITU VARITISH,S00951702
710006,LALU DAS,S00951703
710006,BAPI DAS,S00951704
710006,SATTYAM VARITISH,S00951705
710006,PRAMILA VENDER,S00951706
710006,JANTU SK,S00951708
710006,Jogomay Stores,S00931623
710006,Babu Loknath Stores,S00931624
710006,Sridam Stores,S00931625
710006,B.Das Gupta,S00931626
710006,Raju Pan Gar,S00931627
710006,Jogomaya Stores,S00931628
710006,D.Das Gupta,S00931629
710006,Pintu Stores,S00931630
710006,Motai Mondel,S00931631
710006,Surash Mondel,S00931632
710006,Bijoy Stores,S00931633
710006,Saha Stores,S00931635
710006,Ronjon Roy,S00931636
710006,Ansue Stores,S00931637
710006,Bisu Gosh,S00931638
710006,P.Shina,S00931639
710006,Buba Loknath,S00931641
710006,Bura Pan Gar,S00931642
710006,P.Stores,S00931643
710006,Kundu Stores,S00931645
710006,JAGANNATH VARITISH,S00951709
710006,SARAJ STORES,S00951710
710006,BIJOYLAXMI VENDER,S00951711
710006,KHOKAN GANGULAY,S00951712
710006,BISWNATH VARITISH,S00951714
710006,KUNDU VARITISH,S00951715
710006,MANTU SARKAR,S00951716
710006,RAJA VARITISH,S00951718
710006,RAKAMARY STORES,S00951719
710006,MILAN T MAT,S00951722
710006,MALDA COLD CENTER,S00951723
710006,TOP N  TOWN,S00951724
710006,MANIK VARITISH,S00951725
710006,KARUN GHOSH,S00951726
710006,T  PROSED,S00951727
710006,SUBOT DAS,S00951728
710006,PUNUM STORES,S00951729
710006,MONI MAYA,S00951730
710006,DULAL SK,S00951731
710006,RANASH SAHA,S00951732
710006,GOLDEN VALLY,S00951733
710006,ASHOK SAHA,S00951734
710006,RANJIT DAS,S00951735
710006,GRIHO LAXMI,S00951736
710006,PROMELA VENDER,S00951737
710006,RATON STORS,S00951738
710006,BAPI ENT,S00951740
710006,DURGA DAS BHANDER,S00951741
710006,BAPI PAN GHAR,S00951743
710006,GOUTAM PAN GHAR,S00951744
710006,RAJLAXMI BHANDER,S00951745
710006,DAS GLOSARY,S00951758
710006,DADA BHAI PAN BHANDER,S00951760
710006,SANJOY PAN GHAR,S00951762
710006,AKTAR PAN BHANDER,S00951764
710006,PARIMAL PAM BHANDER,S00951765
710006,UTJAL PAN GHAR,S00951766
710006,UTAM HALDER,S00951767
710006,GOURANGO VARITISH,S00951779
710006,BABA KARTIK VARITISH,S00951780
710006,DILIP SAHA,S00951781
710006,SANJAY SARKAR,S00951783
710006,BACHU VARITISH,S00951784
710006,MAA VARITISH,S00951785
710006,PRODDUT BASAK,S00951786
710006,RADHA BHANDER,S00951787
710006,ROY STORES,S00951788
710006,ATATHI,S00951789
710006,SANJU PAN GHAR,S00951790
710006,DADA BHAI COUNTER,S00951792
710006,IRA STORES,S00951793
710006,SHIVE STORES,S00951794
710006,BIJOY SAHA,S00951795
710006,CHANDAN SAHA,S00951796
710006,SARADHA SWEET,S00951797
710006,MAA SITOL APAN GHAR,S00951798
710006,MAYA VARITISH,S00951799
710006,GUPTA VARITISH,S00951800
710006,DIPES STORES,S00951801
710006,KHOKAN SAHA,S00951805
710006,Goutom Stores,S00931646
710006,Somar Stores,S00931647
710006,Tasty,S00931648
710006,North Bengal,S00931649
710006,Kathal Tala Comunication,S00931650
710006,Kathal Tala Mission,S00931651
710006,Gosh Pan Gar,S00931652
710006,G.Gosh,S00931653
710006,J.K.G Stores,S00931654
710006,Gupta Stores,S00931655
710006,Delip Stores,S00931656
710006,Bikas Sen,S00931657
710006,Sanjib Da,S00931658
710006,Prochista Stores,S00931659
710006,Bapi Pan Gar,S00931660
710006,Niru Stores,S00931661
710006,B.Das Gupta,S00931662
710006,Gosh Stores,S00931663
710006,D.Das Gupta,S00931664
710006,R.N Pan Ghar,S00931665
710006,LATA PAN GHAR,S00951806
710006,NEW SUPER VARITISH,S00951808
710006,PROSANTO SAHA,S00951809
710006,TURUPATI VARITISH,S00951811
710006,GOPAL SARKAR,S00951813
710006,KARMOKAR VARITISH,S00951814
710006,MAA MONASHA STORES,S00951815
710006,D  TALUKDAR,S00951816
710006,GOURANGA VARITISH,S00951818
710006,FANIBHUSAN MONDAL,S00951819
710006,SUBHAL SARKAR,S00951822
710006,HINDUSTAN,S00951823
710006,SUKHAN SAHA,S00951824
710006,ANUP DAS,S00951825
710006,SUBODH SAHA,S00951826
710006,SANGLAP,S00951828
710006,COLD  CRIEM,S00951829
710006,LAXMI STORES,S00951830
710006,ASTIK PAUL,S00951833
710006,SUKUMAR DUTTA,S00951834
710006,AUPU DUTTA,S00951835
710006,SRI DURGA BAKARY,S00951836
710006,SRI GURU VARITISH,S00951837
710006,MONAJ GHOSH,S00951839
710006,MONDAL VARITISH,S00951840
710006,DAS BROTHERS,S00951843
710006,ESTERN CONFECTIONARY,S00951845
710006,AJOY KR  PODDAR,S00951847
710006,BAPI PODDAR,S00951848
710006,GOUTAM ACHARJEE,S00951849
710006,BISWAS VARITISH,S00951851
710006,MUKH BELASH,S00951853
710006,MONDAL STORES,S00951857
710006,DEY VARITISH,S00951858
710006,PAUL VARITISH,S00951859
710006,SAHA STORES,S00951861
710006,SANATAN ROY,S00951863
710006,TRIDEB LATARI,S00951866
710006,MANDAL VARITISH,S00951867
710006,AJOY  PAN GHAR,S00951868
710006,Surash Pan Gar,S00931666
710006,D.Pan Gar,S00931667
710006,Ram Gosh,S00931668
710006,Akhil Pan Gar,S00931669
710006,Gunjon Stores,S00931671
710006,Taposh Pan Gar,S00931672
710006,Dulal Debnath,S00931673
710006,D.Banerjee,S00931674
710006,Airju Stores,S00931675
710006,Montosh Stores,S00931676
710006,Sen Stores,S00931677
710006,Raju Sen,S00931678
710006,Das Stores,S00931679
710006,Jebon Das,S00931680
710006,Sona Pan Gar,S00931682
710006,A.Sen,S00931684
710006,S.Bose,S00931685
710006,Amit Pan Gar,S00931686
710006,Bappa Stores,S00931687
710006,Depali Stores,S00931688
710006,Monoj Stores,S00931689
710006,Raj Darbar Stores,S00931690
710006,Das Mondel P.C.U,S00931691
710006,Bidut Stores,S00931692
710006,A.Stores,S00931693
710006,Rahul Pan Gar,S00931695
710006,Alok Stores,S00931696
710006,Pradip Stores,S00931698
710006,Misti Mukh,S00931699
710006,Madhu Malti,S00931700
710006,Trinath Das,S00931701
710006,Ashit Pan Ghar,S00931702
710006,Kajol Stores,S00931703
710006,Swapan Stores,S00931704
710006,Saha Stores,S00931705
710006,Dey.V.Stores,S00931706
710006,N.Chowdary,S00931707
710006,Souaen Stores,S00931708
710006,Baba Biswa,S00931709
710006,Pantho Gosh,S00931710
710006,KHON PAN GHAR,S00951869
710006,RANJAN VARITISH,S00951871
710006,SUBHASH MONDAL,S00951872
710006,RAM CHANDRA MONDAL,S00951873
710006,MAA SANTOSHI BHANDER,S00951874
710006,STAR STOERS,S00951876
